ms_today;input_voltage;temp_mos_max;temp_mos_1;temp_mos_2;temp_mos_3;temp_motor;current_motor;current_in;d_axis_current;q_axis_current;erpm;duty_cycle;amp_hours_used;amp_hours_charged;watt_hours_used;watt_hours_charged;tachometer;tachometer_abs;encoder_position;fault_code;vesc_id;d_axis_voltage;q_axis_voltage;ms_today_setup;amp_hours_setup;amp_hours_charged_setup;watt_hours_setup;watt_hours_charged_setup;battery_level;battery_wh_tot;current_in_setup;current_motor_setup;speed_meters_per_sec;tacho_meters;tacho_abs_meters;num_vescs;ms_today_imu;roll;pitch;yaw;accX;accY;accZ;gyroX;gyroY;gyroZ;gnss_posTime;gnss_lat;gnss_lon;gnss_alt;gnss_gVel;gnss_vVel;gnss_hAcc;gnss_vAcc;
40118103;50,8;42,9;43,1;39,2;39;-72,5;0,24;0;0,29;-0,48;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;2,85651;0;28;0,07;-0,004;40117994;1,0183;0,0075;47,8688;0,3914;1,003;227,254;0;0,11;0;3120,05;3124,62;1;40118014;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40118171;50,8;42,9;43;39,1;38,9;-72,2;0,24;0;0,25;-0,47;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;2,63611;0;28;0,071;-0,004;40118105;1,0183;0,0075;47,8688;0,3914;1,003;227,26;0;0,28;0;3120,05;3124,62;1;40118126;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40118240;50,8;42,9;42,9;38,9;38,6;-72,3;0,24;0;0,27;-0,46;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;2,42236;0;28;0,07;-0,004;40118171;1,0183;0,0075;47,8688;0,3914;1,003;227,263;0;0,29;0;3120,05;3124,62;1;40118195;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40118329;50,8;42,9;43;39;38,8;-72,5;0,22;0;0,28;-0,44;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;2,62338;0;28;0,07;-0,003;40118240;1,0183;0,0075;47,8688;0,3914;1,003;227,266;0;0;0;3120,05;3124,62;1;40118260;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40118419;50,8;42,9;43;39;38,8;-72,4;0,26;0;0,26;-0,44;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;1,97223;0;28;0,071;-0,004;40118330;1,0183;0,0075;47,8688;0,3914;1,003;227,271;0;-0,26;0;3120,05;3124,62;1;40118352;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40118508;50,8;42,9;42,9;38,9;38,7;-72,3;0,25;0;0,28;-0,45;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;2,03897;0;28;0,07;-0,003;40118420;1,0183;0,0075;47,8688;0,3914;1,003;227,275;0;0,21;0;3120,05;3124,62;1;40118466;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40118575;50,8;42,9;43;38,9;38,7;-72,3;0,23;0;0,25;-0,41;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;1,96716;0;28;0,07;-0,003;40118509;1,0183;0,0075;47,8688;0,3914;1,003;227,279;0;0,27;0;3120,05;3124,62;1;40118532;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40118621;50,8;42,9;43;39;38,8;-72,2;0,18;0;0,27;-0,4;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;1,94189;0;28;0,071;-0,003;40118576;1,0183;0,0075;47,8688;0,3914;1,003;227,283;0;0,63;0;3120,05;3124,62;1;40118532;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40118689;50,8;42,9;42,9;38,9;38,6;-72,1;0,24;0;0,28;-0,44;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;2,05472;0;28;0,07;-0,003;40118622;1,0183;0,0075;47,8688;0,3914;1,003;227,285;0;0,54;0;3120,05;3124,62;1;40118643;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40118779;50,8;42,9;43,1;38,9;38,7;-73,2;0,2;0;0,25;-0,39;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;2,20337;0;28;0,07;-0,003;40118689;1,0183;0,0075;47,8688;0,3914;1,003;227,288;0;0,13;0;3120,05;3124,62;1;40118711;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40118868;50,8;42,8;42,9;38,9;38,8;-72,6;0,19;0;0,25;-0,38;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;2,2587;0;28;0,07;-0,003;40118780;1,0183;0,0075;47,8688;0,3914;1,003;227,292;0;-0,06;0;3120,05;3124,62;1;40118802;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40118935;50,8;42,9;43;39;38,8;-73,2;0,21;0;0,27;-0,44;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;2,41498;0;28;0,07;-0,002;40118869;1,0183;0,0075;47,8688;0,3914;1,003;227,296;0;0,48;0;3120,05;3124,62;1;40118891;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40119072;50,8;42,9;43,1;38,9;38,7;-73,7;0,18;0;0,23;-0,38;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;2,65979;0;28;0,07;-0,003;40118937;1,0183;0,0075;47,8688;0,3914;1,003;227,299;0;-0,26;0;3120,05;3124,62;1;40118959;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40119139;50,8;42,9;42,8;38,8;38,6;-73,8;0,15;0;0,22;-0,37;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;2,97736;0;28;0,07;-0,003;40119072;1,0183;0,0075;47,8688;0,3914;1,003;227,304;0;-0,07;0;3120,05;3124,62;1;40119095;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40119206;50,8;42,9;42,9;38,9;38,8;-74;0,16;0;0,21;-0,35;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;3,30795;0;28;0,07;-0,004;40119140;1,0183;0,0075;47,8688;0,3914;1,003;227,308;0;0,22;0;3120,05;3124,62;1;40119162;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40119274;50,8;42,9;42,8;38,8;38,6;-74;0,13;0;0,2;-0,34;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;3,60355;0;28;0,07;-0,004;40119231;1,0183;0,0075;47,8688;0,3914;1,003;227,312;0;-0,13;0;3120,05;3124,62;1;40119231;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40119318;50,8;42,9;43;38,8;38,6;-73,3;0,32;0;0,33;-0,57;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;3,43649;0;28;0,071;-0,006;40119231;1,0183;0,0075;47,8688;0,3914;1,003;227,312;0;-0,13;0;3120,05;3124,62;1;40119231;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40119386;50,8;42,9;42,8;38,9;38,7;-72,5;0,23;0;0,25;-0,44;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;3,28433;0;28;0,071;-0,005;40119319;1,0183;0,0075;47,8688;0,3914;1,003;227,316;0;0,15;0;3120,05;3124,62;1;40119341;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40119476;50,8;42,9;43;38,8;38,7;-72,3;0,32;0;0,31;-0,55;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;2,91791;0;28;0,071;-0,005;40119387;1,0183;0,0075;47,8688;0,3914;1,003;227,319;0;0,32;0;3120,05;3124,62;1;40119410;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40119543;50,8;42,9;43;38,9;38,7;-72,2;0,35;0;0,34;-0,59;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;2,6828;0;28;0,072;-0,005;40119477;1,0183;0,0075;47,8688;0,3914;1,003;227,322;0;0,47;0;3120,05;3124,62;1;40119499;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40119611;50,8;42,9;43;38,8;38,6;-73,4;0,14;0;0,2;-0,32;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;3,01236;0;28;0,07;-0,003;40119544;1,0183;0,0075;47,8688;0,3914;1,003;227,325;0;-0,14;0;3120,05;3124,62;1;40119566;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40119682;50,8;42,8;43;38,8;38,6;-73,8;0,17;0;0,21;-0,34;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;3,04468;0;28;0,07;-0,004;40119611;1,0183;0,0075;47,8688;0,3914;1,003;227,328;0;0,22;0;3120,05;3124,62;1;40119636;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40119769;50,8;42,8;43;38,9;38,7;-73,9;0,15;0;0,21;-0,31;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;3,28702;0;28;0,07;-0,004;40119683;1,0183;0,0075;47,8688;0,3914;1,003;227,33;0;-0,26;0;3120,05;3124,62;1;40119724;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40119837;50,8;42,9;43;38,8;38,6;-74;0,14;0;0,18;-0,28;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;3,76678;0;28;0,07;-0,004;40119770;1,0183;0,0075;47,8688;0,3914;1,003;227,334;0;-0,15;0;3120,05;3124,62;1;40119792;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40119926;50,8;42,9;43;38,8;38,7;-73,8;0,14;0;0,19;-0,32;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;4,43796;0;28;0,07;-0,005;40119837;1,0183;0,0075;47,8688;0,3914;1,003;227,336;0;0,34;0;3120,05;3124,62;1;40119859;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40120017;50,8;42,9;42,9;38,7;38,6;-74,3;0,17;0;0,2;-0,36;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;4,65726;0;28;0,07;-0,006;40119928;1,0183;0,0075;47,8688;0,3914;1,003;227,34;0;0,4;0;3120,05;3124,62;1;40119951;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40120085;50,8;42,9;42,8;38,8;38,6;-73,4;0,26;0;0,28;-0,47;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;4,59549;0;28;0,071;-0,006;40120018;1,0183;0,0075;47,8688;0,3914;1,003;227,343;0;0,52;0;3120,05;3124,62;1;40120038;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40120173;50,8;42,8;42,9;38,9;38,7;-72,9;0,27;0;0,29;-0,52;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;4,35727;0;28;0,071;-0,006;40120085;1,0183;0,0075;47,8688;0,3914;1,004;227,346;0;-0,23;0;3120,05;3124,62;1;40120106;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40120243;50,8;42,8;42,9;38,6;38,5;-72,7;0,3;0;0,3;-0,53;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;4,11557;0;28;0,071;-0,006;40120176;1,0183;0,0075;47,8688;0,3914;1,004;227,349;0;-0,03;0;3120,05;3124,62;1;40120198;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40120309;50,8;42,8;42,9;38,8;38,6;-72,6;0,27;0;0,3;-0,51;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;3,92395;0;28;0,071;-0,006;40120246;1,0183;0,0075;47,8688;0,3914;1,004;227,352;0;0,11;0;3120,05;3124,62;1;40120266;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40120377;50,8;42,8;42,8;38,6;38,5;-72,4;0,29;0;0,3;-0,55;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;3,72119;0;28;0,071;-0,006;40120332;1,0183;0,0075;47,8688;0,3914;1,004;227,356;0;0,32;0;3120,05;3124,62;1;40120333;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40120422;50,8;42,8;42,9;38,6;38,5;-72,5;0,28;0;0,3;-0,52;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;3,7038;0;28;0,071;-0,005;40120332;1,0183;0,0075;47,8688;0,3914;1,004;227,356;0;0,32;0;3120,05;3124,62;1;40120333;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40120490;50,8;42,9;42,9;38,6;38,5;-73,6;0,15;0;0,2;-0,38;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;3,96551;0;28;0,07;-0,004;40120423;1,0183;0,0075;47,8688;0,3914;1,004;227,36;0;0,49;0;3120,05;3124,62;1;40120445;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40120579;50,8;42,9;43;38,8;38,6;-74,5;0,18;0;0,22;-0,39;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;4,47333;0;28;0,07;-0,005;40120490;1,0183;0,0075;47,8688;0,3914;1,004;227,362;0,01;-0,27;0;3120,05;3124,62;1;40120512;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40120669;50,8;42,9;43;38,8;38,6;-74,7;0,2;0;0,22;-0,38;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;4,5152;0;28;0,07;-0,006;40120580;1,0183;0,0075;47,8688;0,3914;1,004;227,366;0;-0,47;0;3120,05;3124,62;1;40120602;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40120736;50,8;42,9;42,9;38,6;38,5;-74,9;0,18;0;0,21;-0,35;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;4,45328;0;28;0,07;-0,005;40120670;1,0183;0,0075;47,8688;0,3914;1,004;227,369;0;-0,38;0;3120,05;3124,62;1;40120694;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40120827;50,8;42,8;42,9;38,8;38,6;-73,5;0,25;0;0,25;-0,48;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;4,49854;0;28;0,07;-0,006;40120738;1,0183;0,0075;47,8688;0,3914;1,004;227,371;0;0,37;0;3120,05;3124,62;1;40120759;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40120895;50,8;42,8;42,8;38,6;38,5;-73,1;0,25;0;0,25;-0,45;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;4,05835;0;28;0,071;-0,006;40120828;1,0183;0,0075;47,8688;0,3914;1,004;227,375;0;0,14;0;3120,05;3124,62;1;40120850;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40120962;50,8;42,9;42,8;38,6;38,5;-73,3;0,21;0;0,26;-0,47;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;4,19489;0;28;0,071;-0,005;40120896;1,0183;0,0075;47,8688;0,3914;1,004;227,378;0;0,29;0;3120,05;3124,62;1;40120917;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40121030;50,8;42,9;42,8;38,6;38,5;-73,9;0,23;0;0,26;-0,47;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;4,27646;0;28;0,07;-0,005;40120963;1,0183;0,0075;47,8688;0,3914;1,004;227,381;0;-0,1;0;3120,05;3124,62;1;40120983;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40121120;50,8;42,9;42,9;38,6;38,5;-73,9;0,19;0;0,24;-0,43;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;4,67841;0;28;0,07;-0,005;40121031;1,0183;0,0075;47,8688;0,3914;1,004;227,384;0;0,41;0;3120,05;3124,62;1;40121075;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40121187;50,8;42,9;42,8;38,6;38,5;-73,9;0,2;0;0,25;-0,44;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;4,85547;0;28;0,07;-0,006;40121120;1,0183;0,0075;47,8688;0,3914;1,004;227,388;0;0,45;0;3120,05;3124,62;1;40121142;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40121321;50,8;42,8;43;38,8;38,6;-73,8;0,22;0;0,25;-0,47;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;5,15799;0;28;0,07;-0,006;40121188;1,0183;0,0075;47,8688;0,3914;1,004;227,39;0;0,2;0;3120,05;3124,62;1;40121209;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40121389;50,8;42,8;42,8;38,5;38,4;-73,5;0,21;0;0,24;-0,47;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;5,40927;0;28;0,07;-0,006;40121322;1,0183;0,0075;47,8688;0,3914;1,004;227,394;0;0,31;0;3120,05;3124,62;1;40121345;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40121501;50,8;42,8;43,1;38,7;38,6;-73,6;0,22;0;0,25;-0,51;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;5,39291;0;28;0,071;-0,007;40121390;1,0183;0,0075;47,8688;0,3914;1,004;227,398;0;-0,16;0;3120,05;3124,62;1;40121411;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40121569;50,8;42,8;42,8;38,5;38,3;-72,5;0,3;0;0,28;-0,51;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;4,48642;0;28;0,071;-0,008;40121502;1,0183;0,0075;47,8688;0,3914;1,004;227,401;0;-0,36;0;3120,05;3124,62;1;40121524;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40121639;50,8;42,8;42,8;38,6;38,5;-72,4;0,32;0;0,31;-0,52;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;3,92795;0;28;0,072;-0,007;40121570;1,0183;0,0075;47,8688;0,3914;1,004;227,404;0;-0,13;0;3120,05;3124,62;1;40121594;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40121727;50,8;42,8;42,9;38,6;38,4;-72,2;0,31;0;0,32;-0,56;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;3,36377;0;28;0,071;-0,006;40121640;1,0183;0,0075;47,8688;0,3914;1,004;227,407;0;0,23;0;3120,05;3124,62;1;40121659;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40121816;50,8;42,8;42,8;38,5;38,4;-72;0,27;0;0,29;-0,48;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;2,92859;0;28;0,071;-0,005;40121728;1,0183;0,0075;47,8688;0,3914;1,004;227,411;0;0,24;0;3120,05;3124,62;1;40121749;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40121862;50,8;42,8;42,7;38,5;38,4;-72,1;0,23;0;0,26;-0,45;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;2,78128;0;28;0,071;-0,005;40121817;1,0183;0,0075;47,8688;0,3914;1,004;227,414;0;-0,15;0;3120,05;3124,62;1;40121839;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40121906;50,8;42,8;42,8;38,5;38,3;-72,2;0,16;0;0,23;-0,37;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;2,90393;0;28;0,07;-0,003;40121863;1,0183;0,0075;47,8688;0,3914;1,004;227,416;0;0,78;0;3120,05;3124,62;1;40121839;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40121974;50,8;42,8;42,8;38,4;38,4;-72,1;0,32;0;0,33;-0,56;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;2,63846;0;28;0,071;-0,005;40121929;1,0183;0,0075;47,8688;0,3914;1,004;227,419;0;0,77;0;3120,05;3124,62;1;40121936;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40122019;50,8;42,8;42,9;38,5;38,5;-72,2;0,26;0;0,33;-0,52;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;2,79547;0;28;0,071;-0,004;40121975;1,0183;0,0075;47,8688;0,3914;1,004;227,42;0;0,12;0;3120,05;3124,62;1;40121936;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40122087;50,8;42,8;42,9;38,6;38,5;-72;0,29;0;0,3;-0,51;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;2,43597;0;28;0,071;-0,005;40122021;1,0183;0,0075;47,8688;0,3914;1,004;227,422;0;0,88;0;3120,05;3124,62;1;40122045;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40122202;50,8;42,8;43;38,7;38,6;-72,3;0,29;0;0,31;-0,52;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;2,19153;0;28;0,071;-0,004;40122088;1,0183;0,0075;47,8688;0,3914;1,004;227,425;0;0,37;0;3120,05;3124,62;1;40122109;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40122267;50,8;42,8;42,8;38,5;38,3;-72;0,32;0;0,31;-0,53;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;1,85767;0;28;0,071;-0,004;40122203;1,0183;0,0075;47,8688;0,3914;1,004;227,428;0;0,12;0;3120,05;3124,62;1;40122222;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40122334;50,8;42,8;42,8;38,4;38,3;-72;0,28;0;0,31;-0,56;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;1,55179;0;28;0,071;-0,003;40122267;1,0183;0,0075;47,8688;0,3914;1,004;227,431;0;-0,1;0;3120,05;3124,62;1;40122289;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40122426;50,8;42,8;42,8;38,5;38,5;-71,9;0,31;0;0,32;-0,54;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;1,38611;0;28;0,071;-0,003;40122335;1,0183;0,0075;47,8688;0,3914;1,004;227,433;0;0,13;0;3120,05;3124,62;1;40122358;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40122493;50,8;42,8;42,9;38,5;38,4;-72,2;0,24;0;0,26;-0,43;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;1,08404;0;28;0,071;-0,003;40122427;1,0183;0,0075;47,8688;0,3914;1,004;227,437;0;-0,3;0;3120,05;3124,62;1;40122446;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40122559;50,8;42,8;42,8;38,4;38,3;-72,2;0,22;0;0,25;-0,43;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;1,17422;0;28;0,071;-0,002;40122515;1,0183;0,0075;47,8688;0,3914;1,004;227,439;0;0,22;0;3120,05;3124,62;1;40122515;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40122626;50,8;42,8;42,6;38,3;38,2;-72,4;0,25;0;0,31;-0,48;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;1,15234;0;28;0,071;-0,002;40122606;1,0183;0,0075;47,8688;0,3914;1,004;227,442;0;-0,3;0;3120,05;3124,62;1;40122607;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40122671;50,8;42,7;42,9;38,4;38,3;-72,4;0,23;0;0,32;-0,49;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;1,26074;0;28;0,071;-0,002;40122606;1,0183;0,0075;47,8688;0,3914;1,004;227,442;0;-0,3;0;3120,05;3124,62;1;40122607;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40122717;50,8;42,8;42,8;38,4;38,3;-72,4;0,2;0;0,27;-0,41;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;1,29977;0;28;0,07;-0,001;40122695;1,0183;0,0075;47,8688;0,3914;1,004;227,447;0;-0,29;0;3120,05;3124,62;1;40122695;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
40122763;50,8;42,8;42,8;38,4;38,3;-72,5;0,25;0;0,3;-0,49;0;0;1,0183;0,0075;47,8688;0,3914;215380;215696;1,34708;0;28;0,071;-0,002;40122695;1,0183;0,0075;47,8688;0,3914;1,004;227,447;0;-0,29;0;3120,05;3124,62;1;40122695;0;0;0;0;0;0;0;0;0;-1;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;0,00000000;
