ms_today;input_voltage;temp_mos_max;temp_mos_1;temp_mos_2;temp_mos_3;temp_motor;current_motor;current_in;d_axis_current;q_axis_current;erpm;duty_cycle;amp_hours_used;amp_hours_charged;watt_hours_used;watt_hours_charged;tachometer;tachometer_abs;encoder_position;fault_code;vesc_id;d_axis_voltage;q_axis_voltage;ms_today_setup;amp_hours_setup;amp_hours_charged_setup;watt_hours_setup;watt_hours_charged_setup;battery_level;battery_wh_tot;current_in_setup;current_motor_setup;speed_meters_per_sec;tacho_meters;tacho_abs_meters;num_vescs;ms_today_imu;roll;pitch;yaw;accX;accY;accZ;gyroX;gyroY;gyroZ;gnss_posTime;gnss_lat;gnss_lon;gnss_alt;gnss_gVel;gnss_vVel;gnss_hAcc;gnss_vAcc;
39039694;52;36.4;36.4;27.6;27.4;-75.1;-0.45;0;0.49;-0.11;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;316.979;0;28;0.052;0.047;39039634;0.8226;0.0253;40.8784;1.4649;1.018;230.607;0;-0.4;0;7531;7547.26;1;39039656;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39039764;52;36.4;36.5;27.8;27.6;-75.2;-0.51;0;0.52;-0.13;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;316.974;0;28;0.053;0.046;39039695;0.8226;0.0253;40.8784;1.4649;1.018;230.606;0.01;0.18;0;7531;7547.26;1;39039724;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39039839;52;36.3;36.4;27.8;27.5;-74.4;-0.54;0;0.6;-0.12;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;316.991;0;28;0.053;0.046;39039765;0.8226;0.0253;40.8784;1.4649;1.018;230.606;0;-0.51;0;7531;7547.26;1;39039785;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39039900;52;36.4;36.4;27.8;27.5;-74.1;-0.44;0;0.47;-0.11;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;316.996;0;28;0.053;0.046;39039839;0.8226;0.0253;40.8784;1.4649;1.018;230.606;0;-0.48;0;7531;7547.26;1;39039852;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39039971;52;36.3;36.4;27.8;27.5;-73.5;-0.39;0;0.44;-0.09;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;317.146;0;28;0.053;0.046;39039900;0.8226;0.0253;40.8784;1.4649;1.018;230.606;0;-0.67;0;7531;7547.26;1;39039930;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39040044;52;36.4;36.4;27.7;27.5;-73.7;-0.44;0;0.51;-0.1;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;317.09;0;28;0.054;0.046;39039971;0.8226;0.0253;40.8784;1.4649;1.018;230.606;0;-0.25;0;7531;7547.26;1;39039992;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39040105;52;36.3;36.4;27.6;27.4;-73.5;-0.47;0;0.51;-0.11;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;317.081;0;28;0.054;0.046;39040044;0.8226;0.0253;40.8784;1.4649;1.018;230.606;0;0.12;0;7531;7547.26;1;39040058;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39040173;52;36.3;36.4;27.8;27.5;-73.6;-0.47;0;0.5;-0.12;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;317.08;0;28;0.053;0.046;39040106;0.8226;0.0253;40.8784;1.4649;1.018;230.607;0;-0.2;0;7531;7547.26;1;39040123;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39040233;52;36.4;36.3;27.7;27.5;-74.3;-0.62;0;0.64;-0.15;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;317.364;0;28;0.052;0.046;39040173;0.8226;0.0253;40.8784;1.4649;1.018;230.607;0;-0.69;0;7531;7547.26;1;39040198;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39040280;52;36.4;36.4;27.7;27.4;-74.7;-0.53;0;0.54;-0.14;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;317.338;0;28;0.053;0.046;39040233;0.8226;0.0253;40.8784;1.4649;1.018;230.607;0;0.31;0;7531;7547.26;1;39040198;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39040347;52;36.4;36.3;27.7;27.5;-75.1;-0.56;0;0.57;-0.13;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;317.307;0;28;0.054;0.046;39040281;0.8226;0.0253;40.8784;1.4649;1.018;230.608;0;-0.69;0;7531;7547.26;1;39040303;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39040390;52;36.4;36.3;27.6;27.4;-74.8;-0.55;0;0.57;-0.15;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;317.345;0;28;0.054;0.046;39040347;0.8226;0.0253;40.8784;1.4649;1.018;230.608;0;-0.67;0;7531;7547.26;1;39040371;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39040446;52;36.4;36.4;27.8;27.5;-74;-0.67;0;0.68;-0.18;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;317.386;0;28;0.054;0.046;39040396;0.8226;0.0253;40.8784;1.4649;1.018;230.608;0;-0.58;0;7531;7547.26;1;39040371;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39040509;52;36.4;36.3;27.7;27.4;-74.5;-0.42;0;0.47;-0.11;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;317.495;0;28;0.052;0.046;39040446;0.8226;0.0253;40.8784;1.4649;1.018;230.609;-0.01;-0.45;0;7531;7547.26;1;39040469;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39040575;52;36.4;36.3;27.7;27.5;-74.6;-0.41;0;0.43;-0.1;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;317.571;0;28;0.052;0.046;39040510;0.8226;0.0253;40.8784;1.4649;1.018;230.609;0;0.22;0;7531;7547.26;1;39040525;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39040618;52;36.4;36.4;27.6;27.4;-74.8;-0.43;0;0.46;-0.11;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;317.629;0;28;0.053;0.045;39040575;0.8226;0.0253;40.8784;1.4649;1.018;230.609;0;-0.73;0;7531;7547.26;1;39040600;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39040664;52;36.4;36.4;27.7;27.5;-74.6;-0.4;0;0.45;-0.1;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;317.803;0;28;0.052;0.045;39040618;0.8226;0.0253;40.8784;1.4649;1.018;230.61;0.01;-0.02;0;7531;7547.26;1;39040600;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39040739;52;36.3;36.4;27.6;27.4;-73.9;-0.31;0;0.37;-0.08;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;317.972;0;28;0.054;0.046;39040694;0.8226;0.0253;40.8784;1.4649;1.018;230.611;-0.01;-0.53;0;7531;7547.26;1;39040694;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39040799;52;36.4;36.4;27.6;27.4;-74.1;-0.49;0;0.5;-0.12;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;318.105;0;28;0.054;0.045;39040779;0.8226;0.0253;40.8784;1.4649;1.018;230.612;0;-0.57;0;7531;7547.26;1;39040779;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39040845;52;36.4;36.5;27.7;27.5;-74;-0.55;0;0.54;-0.15;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;318.236;0;28;0.053;0.045;39040779;0.8226;0.0253;40.8784;1.4649;1.018;230.612;0;-0.57;0;7531;7547.26;1;39040779;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39040914;52;36.3;36.4;27.7;27.5;-73.5;-0.39;0;0.42;-0.1;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;318.267;0;28;0.054;0.046;39040847;0.8226;0.0253;40.8784;1.4649;1.018;230.612;0;-0.41;0;7531;7547.26;1;39040861;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39040986;52;36.3;36.5;27.8;27.6;-73.6;-0.39;0;0.46;-0.1;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;318.461;0;28;0.053;0.045;39040914;0.8226;0.0253;40.8784;1.4649;1.018;230.612;0;0.29;0;7531;7547.26;1;39040943;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39041044;52;36.3;36.4;27.7;27.5;-73.6;-0.43;0;0.47;-0.12;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;318.672;0;28;0.055;0.045;39040987;0.8226;0.0253;40.8784;1.4649;1.018;230.613;0;0.15;0;7531;7547.26;1;39041002;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39041113;52;36.4;36.5;27.8;27.6;-73.5;-0.48;0;0.49;-0.13;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;318.679;0;28;0.055;0.045;39041044;0.8226;0.0253;40.8784;1.4649;1.018;230.613;0.01;-0.1;0;7531;7547.26;1;39041002;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39041179;52;36.3;36.4;27.8;27.6;-73.5;-0.48;0;0.48;-0.14;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;318.933;0;28;0.053;0.045;39041113;0.8226;0.0253;40.8784;1.4649;1.018;230.613;0;0.15;0;7531;7547.26;1;39041137;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39041223;52;36.4;36.2;27.5;27.3;-74.4;-0.33;0;0.37;-0.09;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;318.977;0;28;0.054;0.044;39041182;0.8226;0.0253;40.8784;1.4649;1.018;230.613;0;-0.15;0;7531;7547.26;1;39041207;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39041297;52;36.4;36.3;27.7;27.5;-74.4;-0.44;0;0.46;-0.12;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;319.089;0;28;0.054;0.044;39041255;0.8226;0.0253;40.8784;1.4649;1.018;230.614;0;-0.6;0;7531;7547.26;1;39041207;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39041367;52;36.4;36.4;27.7;27.5;-74.6;-0.43;0;0.43;-0.11;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;319.159;0;28;0.055;0.044;39041297;0.8226;0.0253;40.8784;1.4649;1.018;230.614;-0.01;-0.41;0;7531;7547.26;1;39041323;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39041435;52;36.3;36.4;27.7;27.5;-74.6;-0.34;0;0.39;-0.1;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;318.993;0;28;0.055;0.044;39041380;0.8226;0.0253;40.8784;1.4649;1.018;230.614;0;0.21;0;7531;7547.26;1;39041393;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39041499;52;36.3;36.4;27.7;27.5;-74.3;-0.36;0;0.4;-0.09;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;319.053;0;28;0.054;0.044;39041435;0.8226;0.0253;40.8784;1.4649;1.018;230.615;0;-0.73;0;7531;7547.26;1;39041477;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39041553;52;36.4;36.3;27.6;27.5;-74.1;-0.43;0;0.43;-0.12;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;319.224;0;28;0.054;0.045;39041499;0.8226;0.0253;40.8784;1.4649;1.018;230.615;0.01;-0.16;0;7531;7547.26;1;39041477;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39041613;52;36.3;36.3;27.6;27.4;-73.7;-0.44;0;0.47;-0.11;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;319.261;0;28;0.055;0.044;39041553;0.8226;0.0253;40.8784;1.4649;1.018;230.616;0;0.06;0;7531;7547.26;1;39041565;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39041679;52;36.3;36.4;27.7;27.5;-73.6;-0.42;0;0.46;-0.1;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;319.468;0;28;0.054;0.044;39041613;0.8226;0.0253;40.8784;1.4649;1.018;230.616;0;0.17;0;7531;7547.26;1;39041638;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39041746;52;36.3;36.4;27.7;27.5;-73.6;-0.44;0;0.47;-0.12;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;319.422;0;28;0.056;0.044;39041680;0.8226;0.0253;40.8784;1.4649;1.018;230.616;0;-0.06;0;7531;7547.26;1;39041701;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39041811;52;36.4;36.4;27.7;27.5;-73.4;-0.35;0;0.39;-0.09;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;319.535;0;28;0.055;0.044;39041747;0.8226;0.0253;40.8784;1.4649;1.018;230.617;0;0.24;0;7531;7547.26;1;39041767;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39041857;52;36.3;36.2;27.6;27.3;-73.5;-0.39;0;0.42;-0.11;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;319.493;0;28;0.055;0.044;39041812;0.8226;0.0253;40.8784;1.4649;1.018;230.617;0;-0.67;0;7531;7547.26;1;39041837;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39041909;52;36.4;36.4;27.7;27.5;-73.4;-0.5;0;0.5;-0.13;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;319.542;0;28;0.055;0.044;39041857;0.8226;0.0253;40.8784;1.4649;1.018;230.618;0;-0.79;0;7531;7547.26;1;39041837;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39041952;52;36.3;36.4;27.7;27.5;-73.3;-0.6;0;0.57;-0.17;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;319.62;0;28;0.056;0.044;39041928;0.8226;0.0253;40.8784;1.4649;1.018;230.618;0;-0.33;0;7531;7547.26;1;39041928;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39042014;52;36.3;36.4;27.7;27.4;-73;-0.64;0;0.63;-0.17;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;319.513;0;28;0.056;0.043;39041928;0.8226;0.0253;40.8784;1.4649;1.018;230.618;0;-0.33;0;7531;7547.26;1;39041928;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39042088;52;36.3;36.4;27.6;27.4;-72.2;-0.68;0;0.68;-0.2;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;319.602;0;28;0.056;0.044;39042021;0.8226;0.0253;40.8784;1.4649;1.018;230.619;0;0.27;0;7531;7547.26;1;39042039;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39042147;52;36.4;36.4;27.8;27.6;-72.9;-0.76;0;0.72;-0.22;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;319.621;0;28;0.056;0.044;39042088;0.8226;0.0253;40.8784;1.4649;1.018;230.62;0;0.18;0;7531;7547.26;1;39042103;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39042215;52;36.4;36.4;27.7;27.5;-73;-0.62;0;0.61;-0.17;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;319.476;0;28;0.056;0.043;39042173;0.8226;0.0253;40.8784;1.4649;1.018;230.62;0;-0.68;0;7531;7547.26;1;39042173;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39042289;52;36.4;36.4;27.7;27.5;-73.5;-0.58;0;0.57;-0.17;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;319.52;0;28;0.056;0.044;39042218;0.8226;0.0253;40.8784;1.4649;1.018;230.62;0;-0.23;0;7531;7547.26;1;39042235;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39042331;52;36.3;36.4;27.7;27.5;-73.5;-0.67;0;0.64;-0.2;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;319.572;0;28;0.055;0.044;39042302;0.8226;0.0253;40.8784;1.4649;1.018;230.619;-0.01;-1.07;0;7531;7547.26;1;39042315;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39042371;52;36.4;36.3;27.7;27.5;-74.2;-0.56;0;0.53;-0.17;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;319.632;0;28;0.055;0.044;39042302;0.8226;0.0253;40.8784;1.4649;1.018;230.619;-0.01;-1.07;0;7531;7547.26;1;39042315;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39042441;52;36.4;36.4;27.7;27.5;-74.8;-0.39;0;0.39;-0.12;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;319.599;0;28;0.054;0.044;39042375;0.8226;0.0253;40.8784;1.4649;1.018;230.619;0;0.16;0;7531;7547.26;1;39042404;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39042516;52;36.4;36.4;27.8;27.5;-75;-0.33;0;0.34;-0.09;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;319.273;0;28;0.055;0.043;39042441;0.8226;0.0253;40.8784;1.4649;1.018;230.619;0;-0.26;0;7531;7547.26;1;39042468;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39042579;52;36.4;36.5;27.7;27.5;-75;-0.27;0;0.34;-0.07;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;319.201;0;28;0.054;0.044;39042516;0.8226;0.0253;40.8784;1.4649;1.018;230.618;0;0.17;0;7531;7547.26;1;39042528;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39042640;52;36.4;36.3;27.7;27.5;-74.9;-0.37;0;0.4;-0.1;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;319.322;0;28;0.054;0.044;39042580;0.8226;0.0253;40.8784;1.4649;1.018;230.619;0;0.06;0;7531;7547.26;1;39042603;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39042716;52;36.3;36.3;27.6;27.4;-74.1;-0.56;0;0.55;-0.17;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;319.524;0;28;0.054;0.044;39042640;0.8226;0.0253;40.8784;1.4649;1.018;230.619;0;-0.28;0;7531;7547.26;1;39042663;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39042784;52;36.3;36.4;27.8;27.6;-73.7;-0.57;0;0.57;-0.16;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;319.36;0;28;0.056;0.044;39042717;0.8226;0.0253;40.8784;1.4649;1.018;230.619;0;-0.65;0;7531;7547.26;1;39042743;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39042847;52;36.4;36.6;27.8;27.5;-73.3;-0.63;0;0.63;-0.17;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;319.448;0;28;0.056;0.044;39042785;0.8226;0.0253;40.8784;1.4649;1.018;230.619;0;0.13;0;7531;7547.26;1;39042807;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39042915;52;36.3;36.3;27.7;27.5;-73.6;-0.64;0;0.61;-0.18;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;319.4;0;28;0.056;0.043;39042847;0.8226;0.0253;40.8784;1.4649;1.018;230.62;0;-0.32;0;7531;7547.26;1;39042872;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39042987;52;36.3;36.4;27.7;27.4;-73.6;-0.65;0;0.64;-0.18;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;319.449;0;28;0.056;0.044;39042916;0.8226;0.0253;40.8784;1.4649;1.018;230.62;0;-0.22;0;7531;7547.26;1;39042939;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39043054;52.1;36.4;36.4;27.7;27.4;-73.4;-0.76;0;0.73;-0.23;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;319.663;0;28;0.056;0.044;39042988;0.8226;0.0253;40.8784;1.4649;1.018;230.621;-0.01;-0.76;0;7531;7547.26;1;39043028;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39043102;52;36.3;36.3;27.7;27.4;-73.4;-0.74;0;0.7;-0.22;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;319.672;0;28;0.056;0.044;39043054;0.8226;0.0253;40.8784;1.4649;1.018;230.622;0;-0.33;0;7531;7547.26;1;39043028;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39043147;52;36.4;36.4;27.8;27.6;-74.2;-0.41;0;0.43;-0.12;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;319.63;0;28;0.054;0.043;39043116;0.8226;0.0253;40.8784;1.4649;1.018;230.622;0;0.11;0;7531;7547.26;1;39043116;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39043186;52;36.4;36.5;27.7;27.5;-74.4;-0.48;0;0.47;-0.14;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;319.686;0;28;0.054;0.044;39043116;0.8226;0.0253;40.8784;1.4649;1.018;230.622;0;0.11;0;7531;7547.26;1;39043116;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39043254;52;36.4;36.4;27.7;27.5;-74;-0.45;0;0.47;-0.13;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;320.064;0;28;0.055;0.044;39043186;0.8226;0.0253;40.8784;1.4649;1.018;230.622;0;0.23;0;7531;7547.26;1;39043209;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39043301;52;36.3;36.4;27.6;27.4;-73.5;-0.62;0;0.62;-0.18;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;319.939;0;28;0.057;0.043;39043254;0.8226;0.0253;40.8784;1.4649;1.018;230.623;0.01;-0.16;0;7531;7547.26;1;39043278;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39043344;52;36.4;36.3;27.7;27.5;-73.3;-0.72;0;0.69;-0.22;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;319.919;0;28;0.056;0.043;39043301;0.8226;0.0253;40.8784;1.4649;1.018;230.624;0;-0.82;0;7531;7547.26;1;39043278;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39043384;52;36.3;36.4;27.7;27.5;-73.1;-0.57;0;0.59;-0.15;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;319.867;0;28;0.056;0.043;39043366;0.8226;0.0253;40.8784;1.4649;1.018;230.625;0;-0.73;0;7531;7547.26;1;39043366;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39043434;52;36.4;36.5;27.8;27.6;-73.1;-0.61;0;0.59;-0.17;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;319.866;0;28;0.056;0.043;39043366;0.8226;0.0253;40.8784;1.4649;1.018;230.625;0;-0.73;0;7531;7547.26;1;39043366;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39043499;52;36.4;36.2;27.8;27.6;-73.2;-0.59;0;0.57;-0.17;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;319.851;0;28;0.056;0.043;39043434;0.8226;0.0253;40.8784;1.4649;1.018;230.625;0;-0.5;0;7531;7547.26;1;39043456;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
39043551;52;36.3;36.3;27.6;27.3;-73.5;-0.54;0;0.54;-0.17;0;0;0.8226;0.0253;40.8784;1.4649;519873;520995;319.844;0;28;0.056;0.044;39043499;0.8226;0.0253;40.8784;1.4649;1.018;230.625;0;-0.34;0;7531;7547.26;1;39043520;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
